Noun,Simple_s,Simple_p,SentComp_s,SentComp_p,ObjRelClauseThat_s,ObjRelClauseThat_p,ObjRelClauseNoThat_s,ObjRelClauseNoThat_p
spoiler,0.02609610299766647,-1.21429069312635,-0.37964011489882565,-1.3787566599279957,0.350667725694103,-0.8385083403845357,-0.11547311811065873,-1.861167957733307
spokesperson,-0.029327042286623965,-0.2600669707574077,0.17086638839389753,-0.32485272673439175,-0.3042615515653827,-0.455670330902832,-0.11222961444869133,0.15094704959210176
sponge,-1.4252396493850388,0.038526453782818375,-1.1117990466475316,-0.6246971968693709,-0.4724869205138964,0.6863578633294933,-0.9496000789226715,1.5803833731117978
sponsor,-1.6008133822718484,0.2631892645406965,-1.4297362620751464,0.36279452710024607,-0.35800201438159884,0.47847756377818756,-1.708199300755362,-0.7552021138729617
sport,-2.0600838876064413,-1.435372370252599,-1.7564111011922492,-1.186083987795324,-1.5108137950071858,-1.743472424110878,-1.6642980197153188,-1.8755128271951396
spotter,0.5501778926235493,-0.9724955290699858,0.4419688367338225,-0.9447156496030733,0.3094550440961616,-0.9345100321598754,0.24018919362854407,-0.9180523170409224
spouse,-1.8023649675239983,1.5508455694611658,-0.7948750978409542,1.8216907066197594,-1.470931844546016,1.3206728251083795,-2.178970970450007,1.6923030750183623
stakeholder,-0.29526289072541095,-0.2833305453668195,-0.39352924124127603,-0.13269470701494976,-1.1583027984413026,-0.7296204202887802,-0.5050232706429898,-0.6997266714280939
star,-0.9662888493037624,0.3355424608020403,-0.9984296437527678,0.32033296056167215,0.8176998810940023,0.445564360739619,0.543280659180519,0.6886390057001213
starter,1.502834942439175,0.7587268678835143,1.2466598071463082,0.9482809108915503,1.5179491057069923,1.4752837982590143,1.8594680170085978,0.44949418663292373
steward,0.8630498912546564,-2.5365330505963914,0.509216316737259,-2.5226996355859312,0.8702409116719034,-2.5070363768105297,0.7091877144980157,-2.194106834549758
stooge,-0.13083366101469515,-0.6742805330892594,0.30558773846241694,-0.27519866395211734,0.7843975247150502,-0.6584109029113181,0.15078563502685127,-0.9737985024952787
stranger,1.3467991670593071,0.7485644838145734,0.8103693154372147,0.7561257322617518,1.5571996162533361,0.02911540668277867,1.3806884303271176,0.09392276184245703
strategist,0.8515511848586497,-0.9297583079422642,1.0996040523681936,-0.9937575126656717,-0.2601297720689468,-0.7888543181178853,0.5813332297373051,-0.33284714974194884
